,unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-95,SeasonalNaive-hi-80,SeasonalNaive-hi-95,ARIMA,ARIMA-lo-95,ARIMA-lo-80,ARIMA-hi-80,ARIMA-hi-95,CES,CES-lo-95,CES-lo-80,CES-hi-80,CES-hi-95,MSTL,MSTL-lo-95,MSTL-lo-80,MSTL-hi-80,MSTL-hi-95,AutoARIMA,AutoARIMA-lo-95,AutoARIMA-lo-80,AutoARIMA-hi-80,AutoARIMA-hi-95,AutoETS,AutoETS-lo-95,AutoETS-lo-80,AutoETS-hi-80,AutoETS-hi-95,AutoTheta,AutoTheta-lo-80,AutoTheta-hi-80,AutoTheta-lo-95,AutoTheta-hi-95
18,Delhi_Temperature,2017-04-13,31.75,27.587537950633383,25.384063643544092,35.91246204936662,38.115936356455904,31.70730427321343,22.49114195149385,25.68117963782398,37.73342890860288,40.92346659493301,27.577393770217896,23.360602951049806,24.725482177734374,30.202554512023926,31.60240249633789,30.53519734892437,21.672167474307898,24.73997360967347,36.33042108817527,39.39822722354084,26.74706831866694,17.772132924541623,20.87867349318647,32.61546314414741,35.72200371279226,26.95049511133959,15.619206917498873,19.54136400536092,34.35962621731826,38.281783305180305,27.890278079586853,19.130165590370783,35.132499576887504,13.643369104150908,39.04566934786431
19,Delhi_Temperature,2017-04-14,33.125,28.962537950633383,26.759063643544092,37.28746204936662,39.490936356455904,30.985412736844204,21.650564994426286,24.881683876120498,37.08914159756791,40.32026047926212,28.728187084197998,24.58936824798584,26.021370887756348,31.341971969604494,32.85979013442993,30.359022972419016,21.272518379385495,24.417676968929566,36.30036897590846,39.44552756545253,26.657936053334176,17.509144912742613,20.67586306548939,32.640009041178956,35.80672719392574,26.95049511133959,15.333624839324875,19.35463192137252,34.54635830130666,38.5673653833543,29.234789321045362,20.39628300070906,37.19298931918632,14.591752374139572,42.01549112924002
20,Delhi_Temperature,2017-04-15,33.625,29.462537950633383,27.259063643544092,37.78746204936662,39.990936356455904,30.790278085950575,21.351957568722227,24.618892014382418,36.96166415751873,40.228598603178924,28.05742645263672,23.843894672393798,25.353127479553223,30.61924114227295,32.1146614074707,29.64071942351254,20.33610589687456,23.556759653890214,35.72467919313486,38.945332950150515,26.728669066587525,17.412765417443403,20.637327082655617,32.82001105051943,36.04457271573165,26.95049511133959,15.054896862333171,19.1723814932563,34.72860872942288,38.846093360346,27.971662193998966,18.72159666544841,36.395159528141875,15.244904325296616,41.28841777035056
21,Delhi_Temperature,2017-04-16,35.6875,31.525037950633383,29.321563643544092,39.84996204936662,42.053436356455904,29.937060640784185,19.808922341273618,23.31462696538379,36.55949431618458,40.06519894029475,28.88741111755371,24.68480215072632,26.151120567321776,31.478755950927734,32.99612026214599,30.395873738428893,20.87814816763365,24.17256749306495,36.61917998379283,39.91359930922414,26.745051156806248,17.279209499807074,20.555669979186618,32.93443233442588,36.21089281380542,26.95049511133959,14.782551961952763,18.99430473459968,34.906685488079496,39.118438260726414,29.32101624595872,19.764423188527157,37.99306293596289,16.078064685322605,42.63671667753334
22,Delhi_Temperature,2017-04-17,34.666666666666664,30.504204617300047,28.300730310210756,38.82912871603328,41.03260302312257,28.518524797139126,17.974352149930652,21.62406088352101,35.41298871075724,39.0626974443476,28.708303451538086,24.40771403312683,25.860553359985353,31.388461875915528,32.79270620346069,30.196905664651666,20.47073647005893,23.837305459545313,36.55650586975802,39.9230748592444,26.66384638786931,17.051713876652553,20.3788107621444,32.94888201359422,36.27597889908607,26.95049511133959,14.516170711853501,18.82012739726634,35.08086282541284,39.38481951082568,28.95443957909269,20.052847642077253,37.901900706481214,14.386001539127335,42.76815356752353
23,Delhi_Temperature,2017-04-18,34.625,30.462537950633383,28.259063643544092,38.78746204936662,40.990936356455904,29.631787568968246,18.792718161809233,22.544501028317356,36.719074109619136,40.47085697612726,29.454150199890137,25.223295831680296,26.68387680053711,32.08118858337403,33.62274198532104,31.533332753816694,21.603094369834167,25.040298877885377,38.026366629748004,41.46357113779922,26.585580683051845,16.831493809867073,20.20772608909539,32.9634352770083,36.33966755623662,26.95049511133959,14.255377701224772,18.649604013321216,35.25138620935796,39.6456125214544,30.062012050533383,20.150208207224363,39.55505381030177,14.198348459603933,45.166175214820555
24,Delhi_Temperature,2017-04-19,34.0,29.837537950633383,27.634063643544092,38.16246204936662,40.365936356455904,31.49186193955246,20.44496978267643,24.268687406899446,38.715036472205476,42.53875409642849,30.168389797210693,25.966735029220583,27.430318450927736,32.77588424682617,34.25829524993896,32.53730818169887,22.407110675055918,25.913528063126506,39.16108830027123,42.66750568834182,26.51878415030658,16.626587887232112,20.050624680227067,32.98694362038609,36.41098041338105,26.95049511133959,13.99983532731524,18.482513836190435,35.41847638648874,39.90115489536394,30.57015687628684,20.41645247764902,39.9780091886126,14.601268294100327,46.556163463879855
25,Delhi_Temperature,2017-04-20,34.0625,29.900037950633383,27.696563643544092,38.22496204936662,40.428436356455904,33.19181279996552,21.976520950168403,25.858527626605557,40.52509797332548,44.40710464976263,29.901151180267334,25.722591209411622,27.099634933471677,32.49221076965332,34.00976982116699,32.57415779202546,22.247872463579892,25.8221627383841,39.32615284566682,42.90044312047103,26.347409762660384,16.322442388361672,19.792435929260588,32.902383596060176,36.372377136959095,26.95049511133959,13.749238670133288,18.318657489408054,35.58233273327112,40.15175155254589,30.5452521485999,19.00785875434874,40.067906275817506,14.12381120276346,46.93493507077047
26,Delhi_Temperature,2017-04-21,34.0,29.837537950633383,27.634063643544092,38.16246204936662,40.365936356455904,32.72440304169697,21.374865530631205,25.30333934856651,40.14546673482742,44.07394055276273,29.98025369644165,25.826322507858276,27.24973335266113,32.68395805358887,33.991893196105956,31.382254465577507,20.863536109934294,24.5044342186097,38.26007471254532,41.90097282122072,26.385873942925073,16.23280054572766,19.74713608350413,33.024611802346016,36.53894734012249,26.95049511133959,13.503311227290252,18.157854177779942,35.74313604489923,40.39767899538892,30.648695942575127,19.370698971847414,40.846940097886666,13.818571506949011,47.81792776419021
27,Delhi_Temperature,2017-04-22,33.25,29.087537950633383,26.884063643544092,37.41246204936662,39.615936356455904,32.18497135920039,20.715907597420458,24.68575365153973,39.68418906686105,43.654035120980325,29.751707553863525,25.669144821166995,27.079693222045897,32.33675765991211,33.79125318527221,30.711643240576414,20.003949604399644,23.710258699301512,37.713027781851316,41.419336876753185,26.276270508919602,15.999429683266246,19.556605477901492,32.99593553993771,36.55311133457296,26.95049511133959,13.26180133887242,17.99993934973324,35.90105087294594,40.63918888380675,30.330042814237295,18.33950152250599,39.97969876445225,13.007012579410679,46.64307802585958
28,Delhi_Temperature,2017-04-23,31.916666666666668,27.754204617300047,25.55073031021076,36.07912871603329,38.282603023122576,31.296592810871076,19.09784802739957,23.32026232814253,39.272923293599625,43.49533759434258,29.58515453338623,25.418427085876466,26.837550354003906,32.24647560119629,33.638747215270996,31.106778574961208,20.213387451573794,23.983972973233328,38.229584176689094,42.00016969834862,26.217641230142565,15.812549080109976,19.414117165571884,33.02116529471325,36.622733380175156,26.95049511133959,13.024479170614592,17.844762724719573,36.056227497959604,40.876511052064586,30.11692217029481,18.76622077089113,40.04705148275098,12.432076757585365,45.757798809125916
29,Delhi_Temperature,2017-04-24,31.3125,27.150037950633383,24.946563643544092,35.47496204936662,37.678436356455904,29.860029502211912,17.208848935082905,21.58786716163893,38.13219184278489,42.51121006934092,29.58562707901001,25.275459480285644,26.862105560302734,32.22369499206543,33.68494024276733,31.150850711795737,20.074875028905726,23.908659483637717,38.39304193995376,42.226826394685745,26.250154614692008,15.722526697800621,19.36650871875515,33.133800510628866,36.7777825315834,26.95049511133959,12.791134152374244,17.692186618323348,36.20880360435583,41.10985607030493,30.134663990450584,19.01948200456121,40.11705403648569,12.289022546426214,46.989178395149324
