,unique_id,ds,cutoff,y,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-95,SeasonalNaive-hi-80,SeasonalNaive-hi-95,ARIMA,ARIMA-lo-95,ARIMA-lo-80,ARIMA-hi-80,ARIMA-hi-95,CES,CES-lo-95,CES-lo-80,CES-hi-80,CES-hi-95,MSTL,MSTL-lo-95,MSTL-lo-80,MSTL-hi-80,MSTL-hi-95,AutoARIMA,AutoARIMA-lo-95,AutoARIMA-lo-80,AutoARIMA-hi-80,AutoARIMA-hi-95,AutoETS,AutoETS-lo-95,AutoETS-lo-80,AutoETS-hi-80,AutoETS-hi-95,AutoTheta,AutoTheta-lo-80,AutoTheta-hi-80,AutoTheta-lo-95,AutoTheta-hi-95
10,Delhi_Temperature,2017-01-05,2016-12-25,18.38888888888889,17.375,13.224918133899848,11.027997499954289,21.52508186610015,23.72200250004571,14.425071801984497,7.638876592324965,9.987817258722398,18.862326345246597,21.21126701164403,16.228886604309082,12.206221079826355,13.536720657348633,18.8585506439209,20.285506296157834,14.597947383118088,7.964239337526545,10.260398837199938,18.935495929036236,21.23165542870963,15.840277809167333,9.68902552803485,11.818190131472036,19.86236548686263,21.991530090299815,14.656894397345916,6.071602461737456,9.043273735169098,20.270515059522733,23.242186332954375,16.857899847737,13.751690925781462,19.350229153532915,12.748295742947603,20.20276903254825
11,Delhi_Temperature,2017-01-06,2016-12-25,19.318181818181817,17.125,12.974918133899848,10.777997499954289,21.27508186610015,23.47200250004571,12.649356444723463,5.765270656502681,8.148094692555086,17.15061819689184,19.533442232944246,15.547852516174316,11.471219635009767,12.849400424957276,18.24310417175293,19.691439247131346,14.337682716902144,7.424501780220268,9.81739666971907,18.857968764085218,21.250863653584023,15.840321676713334,9.518226247225034,11.70652566867882,19.974117684747846,22.162417106201634,14.656894397345916,5.7101481678719495,8.806931475908215,20.506857318783617,23.60364062681988,16.067991683867135,13.02896719685183,18.7527666219453,11.999759636621622,19.696659381488065
12,Delhi_Temperature,2017-01-07,2016-12-25,14.708333333333334,15.5,11.349918133899848,9.152997499954289,19.65008186610015,21.84700250004571,14.433004985229726,7.475826150283545,9.883950258700475,18.98205971175898,21.390183820175906,15.0972261428833,10.941829895973205,12.47421770095825,17.709083938598635,19.152596712112423,14.867944770033073,7.6861581613640695,10.172026914222638,19.563862625843505,22.049731378702077,15.840459979617595,9.352022556023398,11.597898787812499,20.083021171422693,22.32889740321179,14.656894397345916,5.3627403976755,8.579773744802202,20.734015049889628,23.95104839701633,15.459007800663272,12.460987913106518,18.1779412540965,11.067505061426496,19.137319915837093
13,Delhi_Temperature,2017-01-08,2016-12-25,15.68421052631579,15.857142857142858,11.707060991042706,9.510140357097146,20.00722472324301,22.20414535718857,11.646969847444282,4.628686561637168,7.0579610680445395,16.235978626844023,18.665253133251397,16.000158309936523,11.986533021926881,13.294809532165527,18.68308334350586,20.161733579635612,15.749987698528274,8.309285640146074,10.884774129867536,20.615201267189015,23.19068975691048,15.840561452335344,9.189970267085595,11.491973614761354,20.18914928990933,22.491152637585092,14.656894397345916,5.027858669684889,8.360806352460369,20.952982442231463,24.285930125006942,16.26981660839522,13.040884124994994,18.93302512259427,11.755233856414259,20.178983105181203
14,Delhi_Temperature,2017-01-09,2016-12-25,14.571428571428571,15.625,11.474918133899848,9.277997499954289,19.77508186610015,21.97200250004571,13.3712603690599,5.457053706073719,8.19643878101241,18.54608195710739,21.285467032046082,15.426977157592773,11.382330298423767,12.764203739166259,18.069008445739748,19.532176971435547,15.793578140494288,8.102672124245691,10.764764997331989,20.822391283656586,23.484484156742887,15.840611955132923,9.031749557462366,11.38853613428044,20.292687775985407,22.64947435280348,14.656894397345916,4.704238494545123,8.14920249373461,21.16458630095722,24.609550300146708,16.190162209209603,13.009027993123844,18.98266231799893,11.584711629375722,20.87263765948094
15,Delhi_Temperature,2017-01-10,2016-12-25,12.11111111111111,15.75,11.599918133899848,9.402997499954289,19.90008186610015,22.09700250004571,14.535552979503944,6.146179055829604,9.050036219691167,20.021069739316722,22.92492690317828,15.773833274841309,11.790074467658997,13.1080491065979,18.46291198730469,19.896243476867674,17.16924939451613,9.236026620641404,11.981993839889657,22.3565049491426,25.102472168390857,15.840629595168203,8.877103350540843,11.28742452053142,20.393834669804985,22.804155839795563,14.656894397345916,4.390814814830572,7.944265765006305,21.369523029685524,24.92297397986126,16.078884351065597,12.748042552788784,18.96380228488343,11.148545813746049,20.32503776732278
16,Delhi_Temperature,2017-01-11,2016-12-25,11.0,18.0,13.849918133899848,11.652997499954289,22.15008186610015,24.34700250004571,13.57386550853499,4.870511184254573,7.8830479997691825,19.264683017300797,22.277219832815405,16.22959327697754,12.103295469284058,13.615858268737792,18.85848503112793,20.324473333358764,16.795929122004843,8.627574831875142,11.454929332717773,22.136928911291918,24.96428341213455,15.840632334889381,8.725807486689126,11.188498420843818,20.492766248934945,22.955457183089635,14.656894397345916,4.0866805646213695,7.745403067749752,21.56838572694208,25.227108230070463,17.14059542837342,13.56717914958641,20.34104482423665,11.604859711061021,21.748523027962
17,Delhi_Temperature,2017-01-12,2016-12-25,11.789473684210526,18.266666666666666,14.116584800566514,11.919664166620954,22.416748532766817,24.613669166712377,13.02851639619292,4.125331765943864,7.207036873493493,18.849995918892347,21.931701026441978,17.214505195617676,13.1081063747406,14.624560070037841,19.911243057250978,21.18892607688903,17.496771774686586,9.099867580983052,12.006331235956946,22.987212313416226,25.893675968390117,15.840630524460162,8.577658858676717,11.091628613093341,20.58963243582698,23.103602190243606,14.656894397345916,3.791055683997355,7.552104348198767,21.761684446493064,25.522733110694475,18.409688568052346,14.081931464206386,22.2013361543812,12.335948344651154,23.534749037038726
18,Delhi_Temperature,2017-01-13,2016-12-25,13.235294117647058,15.5625,11.412418133899848,9.215497499954289,19.71258186610015,21.90950250004571,11.261860574676831,2.2036907004265114,5.339041647961395,17.184679501392267,20.32003044892715,16.25032901763916,12.162809944152832,13.660088729858398,18.888288497924805,20.3813455581665,16.56519075849439,7.945794708457488,10.929270614499519,22.20111090248926,25.18458680853129,15.840628437748242,8.432471662907917,10.996695086174741,20.68456178932174,23.248785212588565,14.656894397345916,3.5032635347304932,7.363927176396835,21.949861618294996,25.810525259961338,17.599442345468695,13.459210792115833,21.026436588098377,10.801293909558293,22.894108838052883
19,Delhi_Temperature,2017-01-14,2016-12-25,13.2,13.0,8.849918133899848,6.652997499954288,17.15008186610015,19.34700250004571,13.01551120694591,3.8432825047718975,7.018113221307566,19.012909192584253,22.18773990911992,15.046418190002441,10.939664244651794,12.415164947509766,17.797320938110353,19.13873424530029,16.20369884830892,7.367411364498345,10.425961018530863,21.98143667808698,25.039986332119497,15.840627164799823,8.290076047116443,10.903587156963946,20.777667172635702,23.391178282483203,14.656894397345916,3.222712664730757,7.180484822609178,22.133303972082654,26.091076129961074,15.507983109824822,12.004000855915955,18.671475329369965,9.652897586079389,20.63373371030767
20,Delhi_Temperature,2017-01-15,2016-12-25,16.434782608695652,13.6,9.44991813389985,7.252997499954287,17.75008186610015,19.947002500045713,10.484926529384236,1.2132345434312821,4.422492998171301,16.54736006059717,19.756618515337188,15.294595718383789,11.180378842353822,12.65950174331665,17.95842800140381,19.468595838546747,15.549100730930439,6.501119479529484,9.632943786611792,21.465257675249084,24.59708198233139,15.840626612343566,8.1503170372735,10.812203461105675,20.869049763581458,23.530936187413634,14.656894397345916,2.948882509350023,7.001436907907902,22.31235188678393,26.36490628534181,16.134973416057615,12.118279394768877,19.813638588616378,10.672859713632704,21.906274066013438
21,Delhi_Temperature,2017-01-16,2016-12-25,14.65,14.0,9.849918133899848,7.652997499954288,18.15008186610015,20.34700250004571,12.200966868197426,2.24286808797196,5.6897160583308635,18.71221767806399,22.159065648422892,15.725781440734863,11.552823615074159,13.052356815338134,18.362113189697265,19.728098773956297,17.10135499303903,7.846520961309512,11.049944285611293,23.15276570046677,26.35618902476855,15.840626456308184,8.01305325372834,10.722451443242706,20.95880146937366,23.668199658888028,14.656894397345916,2.681312038043462,6.826481980622899,22.487306814068933,26.63247675664837,16.385784533939216,12.387960132571578,20.00547765563348,10.849003737511799,21.92035669604374
22,Delhi_Temperature,2017-01-17,2016-12-25,11.72222222222222,13.266666666666667,9.116584800566518,6.919664166620955,17.416748532766817,19.61366916671238,13.513531319311848,3.146077614238857,6.734617711077667,20.29244492754603,23.88098502438484,15.239873886108398,11.180080962181092,12.657788562774659,17.98000183105469,19.357211112976074,16.7179619693997,7.260798484294103,10.534255143382445,22.901668795416953,26.17512545450529,15.840626456231236,7.878155506119943,10.634246547105924,21.04700636535655,23.80309740634253,14.656894397345916,2.4195906371453457,6.6553515549093785,22.65843723978245,26.894198157546484,16.097955712190057,12.383211459575307,19.779515436133078,9.971905610913481,21.851028875202747
23,Delhi_Temperature,2017-01-18,2016-12-25,13.041666666666666,12.357142857142858,8.207060991042706,6.0101403570971454,16.50722472324301,18.70414535718857,12.422274477637664,1.7681248129202274,5.4559004574695,19.38864849780583,23.0764241423551,15.680570602416992,11.661397194862365,13.025825023651121,18.34044704437256,19.81706256866455,16.19875457136036,6.543500591626303,9.885523332898265,22.511985809822463,25.854008551094424,15.840626491745683,7.745505427575161,10.547511335093787,21.133741648397578,23.935747555916205,14.656894397345916,2.1633507129302743,6.487805274149574,22.82598352054226,27.150438081761557,16.899774108715217,12.684843757526151,20.889341860116343,10.235478433573816,23.268974653566037
24,Delhi_Temperature,2017-01-19,2016-12-25,14.61904761904762,12.066666666666666,7.916584800566516,5.719664166620954,16.216748532766818,18.413669166712378,11.866797141679086,1.0111577183423588,4.7686760498113605,18.96491823354681,22.722436565015812,15.503711700439453,11.461762285232544,12.786802291870117,18.127417373657227,19.528115749359124,15.299779201873289,5.450417920941103,8.85962802115905,21.739930382587524,25.14914048280547,15.840626520451643,7.614994243347054,10.462174668546119,21.219078372357167,24.06625879755623,14.656894397345916,1.912261634124178,6.323626950173576,22.990161844518255,27.401527160567653,16.67630192989289,12.53042290467505,20.52390605421869,10.15149166303051,23.17518994547649
25,Delhi_Temperature,2017-01-20,2016-12-25,15.263157894736842,12.1875,8.037418133899848,5.840497499954288,16.33758186610015,18.53450250004571,10.093283450751162,-0.9250168532028429,2.888804125848428,17.297762775653897,21.111583754705165,15.263448715209961,11.157688188552857,12.602475643157959,17.91413974761963,19.209443759918212,15.293831998882297,5.254115575024411,8.729214280338716,21.858449717425874,25.333548422740183,15.840626535542407,7.486521700870677,10.378170993478095,21.303082077606717,24.194731370214136,14.656894397345916,1.66602472882996,6.162621291924852,23.15116750276698,27.64776406586187,16.221003075384868,11.628937102510294,20.023002938971466,9.673508401586245,22.706295963419223
26,Delhi_Temperature,2017-01-21,2016-12-25,15.391304347826088,11.733333333333333,7.583251467233182,5.38633083328762,15.883415199433482,18.080335833379046,11.86352255051112,0.7152172546747089,4.574037530509041,19.1530075705132,23.011827846347533,15.201415061950684,11.272642898559573,12.597953414916992,17.865223503112794,19.23724913597107,15.578514688330976,5.351985751265499,8.89174683302318,22.265282543638772,25.805043625396454,15.840626541187406,7.359995151154356,10.295439731413438,21.385813350961374,24.321257931220458,14.656894397345916,1.4243691198582216,6.0046111823293735,23.309177612362458,27.88941967483361,16.491614480505515,11.921966537497646,20.60466643245482,9.74587943944499,23.414228351300437
27,Delhi_Temperature,2017-01-22,2016-12-25,18.44,14.4375,10.287418133899848,8.090497499954289,18.58758186610015,20.78450250004571,9.20875699653918,-2.0553911853598894,1.8435263846987668,16.573987608379593,20.472905178438246,17.022555351257324,12.842494940757751,14.330120849609376,19.689754867553713,20.908949613571167,17.02368543058061,6.613695885446894,10.21695913147478,23.83041172968644,27.433674975714325,15.840626542306564,7.235328758914303,10.213924759379768,21.46732832523336,24.445924325698826,14.656894397345916,1.1870482328816099,5.849435395100466,23.464353399591367,28.126740561810223,18.571412563370053,13.02045103777861,22.99014940684984,10.58329870988836,26.05693519165592
28,Delhi_Temperature,2017-01-23,2016-12-25,18.11764705882353,11.1875,7.037418133899849,4.840497499954288,15.337581866100152,17.53450250004571,10.930303206812358,-1.0599208790515195,3.0903170796818653,18.77028933394285,22.920527292676233,14.861102104187012,10.916384720802307,12.181303977966309,17.561147499084473,18.91243472099304,15.933292884156591,5.34302043445309,9.008685929888339,22.857899838424842,26.52356533386009,15.840626541923505,7.112442818822199,10.13357396191076,21.547679121936252,24.568810265024812,14.656894397345916,0.9538368491446132,5.696946667609328,23.616842127082503,28.359951945547216,15.580550406918096,11.186758796953086,19.432406562187044,8.721960980014686,21.629477734738412
29,Delhi_Temperature,2017-01-24,2016-12-25,18.347826086956523,11.666666666666666,7.516584800566515,5.319664166620954,15.816748532766816,18.01366916671238,12.170557860498246,-0.26528338347248415,4.03919833512677,20.30191738586972,24.606399104468977,14.469648361206055,10.370811438560485,11.873365020751953,17.088044357299804,18.527126693725585,15.861935467009266,5.094398200386751,8.821421279021179,22.902449654997348,26.62947273363178,15.840626541358898,6.991263159258567,10.05433884124837,21.626914241469425,24.68998992345923,14.656894397345916,0.724528602395667,5.547010064216915,23.76677873047492,28.589260192296166,15.234245893150387,11.00237530687584,19.068965612579404,8.41155994391522,21.624015924664395
30,Delhi_Temperature,2017-01-25,2017-01-24,21.0,14.5625,10.41459818390372,8.218831598719383,18.71040181609628,20.906168401280617,16.442470775385715,12.690378119017247,13.98910925661994,18.89583229415149,20.194563431754183,19.686368942260742,15.589737629890442,17.000795364379883,22.360361862182618,23.745294761657714,18.813555863385098,16.317564516583282,17.18151484461592,20.44559688215427,21.309547210186913,17.966546223771715,14.795376627156998,15.893029876938058,20.04006257060537,21.137715820386433,18.281496581231927,15.06060616646827,16.175469538874502,20.387523623589352,21.502386995995586,21.07547505489735,20.04079853619944,22.331587609303348,19.698490694319165,22.715436595017852
31,Delhi_Temperature,2017-01-26,2017-01-24,16.178571428571427,17.583333333333332,13.435431517237053,11.239664932052715,21.73123514942961,23.92700173461395,16.328996869030348,11.745369759509636,13.331924196055986,19.32606954200471,20.91262397855106,21.019795417785645,16.903451347351073,18.334815216064452,23.698914337158204,25.06885004043579,19.745782725250496,16.56000017614787,17.662711482364756,21.828853968136233,22.931565274353122,18.147661107550906,14.079714893309212,15.487774048128191,20.80754816697362,22.2156073217926,18.281496581231927,14.189373478481379,15.605801104122502,20.957192058341352,22.373619683982476,23.404252454076502,21.81138766473395,24.994487121861393,20.90153009196748,25.72021782900243
32,Delhi_Temperature,2017-01-27,2017-01-24,16.5,16.857142857142858,12.709241041046578,10.51347445586224,21.005044673239137,23.200811258423474,16.332324040277385,11.29969913854997,13.041667491238279,19.62298058931649,21.3649489420048,20.519522666931152,16.318450689315796,17.829982185363768,23.18275604248047,24.57424726486206,19.971271990108587,16.22047899435101,17.51876027373903,22.423783706478144,23.722064985866165,18.21395209198372,13.570510799105445,15.177769026712205,21.250135157255237,22.857393384861997,18.281496581231927,13.473502413992005,15.137718174711054,21.4252749877528,23.08949074847185,22.292780243568174,20.26768868561332,24.08242689709803,19.388523876887287,24.904431269702698
33,Delhi_Temperature,2017-01-28,2017-01-24,14.863636363636363,19.5625,15.41459818390372,13.218831598719383,23.71040181609628,25.906168401280617,15.757819082237695,10.505703097834996,12.323645028364641,19.19199313611075,21.009935066640395,20.633102416992188,16.584605264663697,17.857756042480467,23.176796913146976,24.625475215911866,19.997479962726686,15.756290772902519,17.22431541028441,22.77064451516896,24.238669152550855,18.32500548554153,13.32484149259415,15.055573983898292,21.59443698718477,23.325169478488913,18.281496581231927,12.851197847611328,14.730815089970005,21.83217807249385,23.711795314852527,22.587078306282212,20.528467112637077,24.148638840659732,19.703865294041538,25.648700407685507
34,Delhi_Temperature,2017-01-29,2017-01-24,15.666666666666666,20.142857142857142,15.994955326760863,13.799188741576526,24.290758958953422,26.48652554413776,18.385909272882504,12.98498721731288,14.854436158939599,21.91738238682541,23.786831328452127,20.990111351013184,16.841225481033327,18.312956047058105,23.65768985748291,24.997892808914184,20.63222561192766,15.951742368635506,17.57182211713898,23.69262910671634,25.312708855219817,18.354652702292814,12.958583236147653,14.826352526027804,21.882952878557823,23.750722168437974,18.281496581231927,12.293217967096655,14.36597165659244,22.197021505871415,24.2697751953672,23.300396689829356,21.072319511920238,25.470930298214622,19.738828413534055,26.671141952632368
35,Delhi_Temperature,2017-01-30,2017-01-24,16.444444444444443,17.375,13.22709818390372,11.031331598719383,21.52290181609628,23.718668401280617,17.073887322485394,11.588762650933521,13.487357077296107,20.66041756767468,22.559011994037267,20.582658767700195,16.494241571426393,17.86635627746582,23.284957504272462,24.722036647796628,21.30803629031688,16.2260916784979,17.985131316215575,24.630941264418187,26.389980902135857,18.410672524794737,12.634699807226237,14.633966964319916,22.18737808526956,24.186645242363237,18.281496581231927,11.78297234994232,14.032339980380865,22.53065318208299,24.780020812521535,22.613260406483928,20.19226673756376,25.10321208305192,19.063990376858886,26.073509298351286
36,Delhi_Temperature,2017-01-31,2017-01-24,16.125,15.846153846153848,11.69825203005757,9.50248544487323,19.994055662250126,22.189822247434467,15.544579231091575,9.992833562544893,11.914487857396715,19.174670604786435,21.096324899638255,20.217824935913086,16.00066750049591,17.517323684692382,22.84415378570557,24.23533697128296,20.323693337785393,14.869759098683016,16.75755742017098,23.88982925539981,25.777627576887774,18.46410828390741,12.331479075536262,14.454197578973242,22.47401898884158,24.59673749227856,18.281496581231927,11.30997209882447,13.723061740012934,22.83993142245092,25.253021063639384,22.135960355146807,19.470117411125045,24.59699349034113,17.99594494838946,25.353942088705296
37,Delhi_Temperature,2017-02-01,2017-01-24,15.25,15.266666666666667,11.11876485057039,8.922998265386049,19.414568482762945,21.610335067947286,15.039027259748906,8.882367522078699,11.013403836271442,19.06465068322637,21.195686997419113,21.024681091308594,16.95897402763367,18.392745971679688,23.692683601379397,25.049312210083006,21.006470489142018,15.204347056181414,17.212665894952693,24.800275083331343,26.808593922102617,18.526396230023728,12.076022987427802,14.308723868388107,22.74406859165935,24.976769472619655,18.281496581231927,10.86708561117133,13.433473831210812,23.129519331253043,25.695907551292525,23.68577535901214,20.56490854205809,26.98156004885316,19.24535241574259,27.917299686196397
38,Delhi_Temperature,2017-02-02,2017-01-24,17.09090909090909,13.125,8.97709818390372,6.781331598719382,17.27290181609628,19.468668401280617,15.600080689833945,9.114508210212534,11.359392784202718,19.84076859546517,22.085653169455355,21.248671531677246,17.189140796661377,18.56574420928955,23.857351112365723,25.257974243164057,21.12360409555772,14.99303528196727,17.115040610357013,25.132167580758423,27.25417290914817,18.582444607469316,11.836259014310698,14.171350946278537,22.993538268660096,25.328630200627934,18.281496581231927,10.449202762873014,13.160234923416994,23.40275823904686,26.11379039959084,23.966244977881768,20.613681942520763,27.072069838444968,19.37805024288474,28.481073657957328
39,Delhi_Temperature,2017-02-03,2017-01-24,15.636363636363637,16.363636363636363,12.215734547540084,10.019967962355746,20.511538179732643,22.70730476491698,15.847655274590466,9.153266363419139,11.470429643330046,20.224880905850885,22.542044185761792,21.65642023086548,17.56894278526306,19.0393009185791,24.273633384704592,25.68511471748351,21.65077665777977,15.208485790004154,17.438389076979917,25.863164238579625,28.09306752555538,18.6381053119172,11.6135978428651,14.045026757845694,23.231183865988708,25.6626127809693,18.281496581231927,10.052513479945862,12.900853743160582,23.662139419303273,26.510479682517992,24.655227999827556,21.065720971528837,27.65735956728307,19.814399407785046,29.327251555831687
40,Delhi_Temperature,2017-02-04,2017-01-24,18.7,12.666666666666666,8.518764850570388,6.322998265386048,16.814568482762944,19.010335067947285,15.540067567796207,8.711084727842238,11.074835696877933,20.00529943871448,22.369050407750176,19.95951271057129,15.901703143119812,17.25343017578125,22.584907150268556,24.200989246368405,20.036214903350867,13.296604434497167,15.629420484856935,24.443009321844798,26.775825372204565,18.69240930742906,11.403922426688553,13.92672389374722,23.4580947211109,25.980896188169567,18.281496581231927,9.674087022868855,12.65341398287114,23.909579179592715,26.888906139595,21.95374529601192,18.455556229788566,24.734932343571128,17.305076692320405,25.68613147847577
41,Delhi_Temperature,2017-02-05,2017-01-24,18.63157894736842,15.333333333333334,11.185431517237056,8.989664932052715,19.48123514942961,21.677001734613953,18.34235107592103,11.413766349342845,13.811993031898911,22.87270911994315,25.270935802499217,21.326980590820312,17.21180472373963,18.579134368896483,23.961677742004394,25.31473054885864,21.394580046026437,14.370223355286733,16.801600080594227,25.987560011458644,28.41893673676614,18.747139338410413,11.209257738324762,13.818383482854951,23.675895193965875,26.285020938496064,18.281496581231927,9.31161164721252,12.416404074113679,24.146589088350176,27.251381515251335,24.22900795680339,20.25340021888795,27.700320309346505,18.90654837085962,28.984490710615134
